tx_agg_id,merchant_id,op_month_date,status,cc,tx_cnt,tx_amt,cb_amt,total_terminal_tx_amt,completed_tx_cnt_per,all_statuses_flag
1055,6,2021-08-01,COMPLETED,MXN,413001,276150215.92,0.0,12919153058.399994,0.3998209039028428,0
1056,6,2021-08-01,ERROR,MXN,36,112290.68,0.0,0.0,0.3998209039028428,0
1057,7,2021-07-01,FAILED,MXN,344323,14156127.7,0.0,9063826205.330002,0.2959017697067839,0
1058,7,2021-07-01,COMPLETED,MXN,245589,19735344.06,85700.56,12919153058.399994,0.2959017697067839,0
1059,7,2021-07-01,CANCELLED,MXN,239346,4770441.37,0.0,0.0,0.2959017697067839,0
1060,7,2021-07-01,ERROR,MXN,709,22201.9,0.0,0.0,0.2959017697067839,0
1061,7,2021-07-01,IN_PROGRESS,MXN,1,74.5,0.0,0.0,0.2959017697067839,0
1062,7,2021-08-01,COMPLETED,MXN,237333,19037873.54,150237.97,12919153058.399994,0.4705738894572795,0
1063,7,2021-08-01,FAILED,MXN,234983,16713904.1,0.0,9063826205.330002,0.4705738894572795,0
1064,7,2021-08-01,CANCELLED,MXN,31859,638745.27,0.0,0.0,0.4705738894572795,0
1065,7,2021-08-01,ERROR,MXN,173,11405.6,0.0,0.0,0.4705738894572795,0
1066,8,2021-07-01,FAILED,MXN,304504,24625859.35,0.0,9063826205.330002,0.0,0
1068,8,2021-07-01,CANCELLED,MXN,26696,57995.91,0.0,0.0,0.0,0
1069,8,2021-07-01,ERROR,MXN,425,35631.0,0.0,0.0,0.0,0
1070,8,2021-07-01,IN_PROGRESS,MXN,3,331.62,0.0,0.0,0.0,0
1071,8,2021-08-01,FAILED,MXN,302419,23219584.1,0.0,9063826205.330002,0.29089263346125077,0
1072,8,2021-08-01,COMPLETED,MXN,131441,14082476.77,749.62,12919153058.399994,0.29089263346125077,0
1073,8,2021-08-01,CANCELLED,MXN,17914,30153.22,0.0,0.0,0.29089263346125077,0
1074,8,2021-08-01,ERROR,MXN,80,6086.48,0.0,0.0,0.29089263346125077,0
1075,9,2021-07-01,COMPLETED,MXN,333827,31143956.0,5763.0,12919153058.399994,0.8413678556936439,0
1076,9,2021-07-01,IN_PROGRESS,MXN,45807,5402176.0,0.0,0.0,0.8413678556936439,0
1077,9,2021-07-01,FAILED,MXN,17026,1640402.1,0.0,9063826205.330002,0.8413678556936439,0
1078,9,2021-07-01,ERROR,MXN,107,10946.0,0.0,0.0,0.8413678556936439,0
1079,9,2021-08-01,COMPLETED,MXN,329130,29310785.0,4205.0,12919153058.399994,0.8411236448946838,0
1080,9,2021-08-01,IN_PROGRESS,MXN,48406,4852611.0,0.0,0.0,0.8411236448946838,0
1081,9,2021-08-01,FAILED,MXN,13754,1269693.52,0.0,9063826205.330002,0.8411236448946838,0
1082,9,2021-08-01,ERROR,MXN,8,700.0,0.0,0.0,0.8411236448946838,0
1083,10,2021-07-01,COMPLETED,MXN,247608,701342007.69,0.0,12919153058.399994,0.7926169920580807,0
1084,10,2021-07-01,FAILED,MXN,62682,254993474.97,0.0,9063826205.330002,0.7926169920580807,0
1085,10,2021-07-01,EXPIRED,MXN,1673,2278262.02,0.0,0.0,0.7926169920580807,0
1086,10,2021-07-01,ERROR,MXN,430,943817.45,0.0,0.0,0.7926169920580807,0
1087,10,2021-08-01,COMPLETED,MXN,288396,915959994.91,0.0,12919153058.399994,0.7461135070667035,0
1088,10,2021-08-01,FAILED,MXN,96290,381943214.05,0.0,9063826205.330002,0.7461135070667035,0
1089,10,2021-08-01,EXPIRED,MXN,1734,3832436.76,0.0,0.0,0.7461135070667035,0
1090,10,2021-08-01,ERROR,MXN,111,2547593.71,0.0,0.0,0.7461135070667035,0
1091,11,2021-07-01,COMPLETED,MXN,211042,198446189.13,0.0,12919153058.399994,0.7143480924608964,1
1092,11,2021-07-01,FAILED,MXN,61316,92056912.39,0.0,9063826205.330002,0.7143480924608964,1
1093,11,2021-07-01,EXPIRED,MXN,15947,30546972.07,0.0,0.0,0.7143480924608964,1
1094,11,2021-07-01,CANCELLED,MXN,6426,11691475.65,0.0,0.0,0.7143480924608964,1
1095,11,2021-07-01,ERROR,MXN,533,622668.23,0.0,0.0,0.7143480924608964,1
1096,11,2021-07-01,IN_PROGRESS,MXN,168,249751.43,0.0,0.0,0.7143480924608964,1
1097,11,2021-07-01,CHARGE_PENDING,MXN,1,0.01,0.0,0.0,0.7143480924608964,1
1098,11,2021-08-01,COMPLETED,MXN,230799,213916813.84,0.0,12919153058.399994,0.6882803949577576,0
1099,11,2021-08-01,FAILED,MXN,82219,114701987.41,0.0,9063826205.330002,0.6882803949577576,0
1100,11,2021-08-01,EXPIRED,MXN,16557,35467724.28,0.0,0.0,0.6882803949577576,0
1101,11,2021-08-01,CANCELLED,MXN,5443,9405654.54,0.0,0.0,0.6882803949577576,0
1103,11,2021-08-01,IN_PROGRESS,MXN,179,236913.55,0.0,0.0,0.6882803949577576,0
1104,11,2021-08-01,ERROR,MXN,130,159171.95,0.0,0.0,0.6882803949577576,0
1105,12,2021-07-01,COMPLETED,MXN,185559,827874542.05,0.0,12919153058.399994,0.6939431110180331,0
1106,12,2021-07-01,FAILED,MXN,81524,482249579.44,0.0,9063826205.330002,0.6939431110180331,0
1107,12,2021-07-01,ERROR,MXN,315,1707661.87,0.0,0.0,0.6939431110180331,0
1108,12,2021-08-01,COMPLETED,MXN,212672,998299943.52,0.0,12919153058.399994,0.6617544558398885,0
1109,12,2021-08-01,FAILED,MXN,108575,684735981.59,0.0,9063826205.330002,0.6617544558398885,0
1110,12,2021-08-01,ERROR,MXN,109,508430.76,0.0,0.0,0.6617544558398885,0
1111,12,2021-08-01,EXPIRED,MXN,20,126499.99,0.0,0.0,0.6617544558398885,0
1112,13,2021-07-01,COMPLETED,JPY,273477,4833779715.0,0.0,7790508917.0,0.824862693292556,0
1113,13,2021-07-01,COMPLETED,TWD,12,100660.0,0.0,184790.0,0.824862693292556,0
1114,13,2021-07-01,CHARGE_PENDING,JPY,32156,594101849.0,0.0,0.0,0.824862693292556,0
1115,13,2021-07-01,CHARGE_PENDING,TWD,2,11540.0,0.0,0.0,0.824862693292556,0
1116,13,2021-07-01,FAILED,JPY,21262,509876193.0,0.0,900587003.0,0.824862693292556,0
1117,13,2021-07-01,FAILED,TWD,14,69250.0,0.0,92330.0,0.824862693292556,0
1118,13,2021-07-01,EXPIRED,JPY,4592,66610034.0,0.0,0.0,0.824862693292556,0
1119,13,2021-07-01,EXPIRED,TWD,3,15960.0,0.0,0.0,0.824862693292556,0
1120,13,2021-07-01,ERROR,JPY,22,448510.0,0.0,0.0,0.824862693292556,0
1121,13,2021-07-01,CANCELLED,JPY,17,98800.0,0.0,0.0,0.824862693292556,0
1122,13,2021-08-01,COMPLETED,JPY,211763,2956729202.0,0.0,7790508917.0,0.826413062141954,0
1123,13,2021-08-01,COMPLETED,TWD,7,84130.0,0.0,184790.0,0.826413062141954,0
1124,13,2021-08-01,FAILED,JPY,20495,390710810.0,0.0,900587003.0,0.826413062141954,0
1125,13,2021-08-01,FAILED,TWD,2,23080.0,0.0,92330.0,0.826413062141954,0
1126,13,2021-08-01,CHARGE_PENDING,JPY,19537,292185737.0,0.0,0.0,0.826413062141954,0
1127,13,2021-08-01,EXPIRED,JPY,4309,54266641.0,0.0,0.0,0.826413062141954,0
1128,13,2021-08-01,ERROR,JPY,132,1985049.0,0.0,0.0,0.826413062141954,0
1129,13,2021-08-01,CANCELLED,JPY,7,47760.0,0.0,0.0,0.826413062141954,0
1130,14,2021-07-01,COMPLETED,MXN,131354,82248011.43,187615.66,12919153058.399994,0.6214293148637013,0
1131,14,2021-07-01,FAILED,MXN,66558,54518892.13,0.0,9063826205.330002,0.6214293148637013,0
1132,14,2021-07-01,EXPIRED,MXN,12745,9971724.49,0.0,0.0,0.6214293148637013,0
1133,14,2021-07-01,ERROR,MXN,716,569102.78,0.0,0.0,0.6214293148637013,0
1134,14,2021-07-01,CANCELLED,MXN,1,468.0,0.0,0.0,0.6214293148637013,0
1135,14,2021-08-01,COMPLETED,MXN,112492,65727752.95,54035.66,12919153058.399994,0.5119252945486318,0
1136,14,2021-08-01,FAILED,MXN,88891,60731728.44,0.0,9063826205.330002,0.5119252945486318,0
1137,14,2021-08-01,EXPIRED,MXN,18206,11693118.98,0.0,0.0,0.5119252945486318,0
1138,14,2021-08-01,ERROR,MXN,153,82929.8,0.0,0.0,0.5119252945486318,0
1139,14,2021-08-01,CANCELLED,MXN,1,1558.0,0.0,0.0,0.5119252945486318,0
1140,15,2021-07-01,COMPLETED,MXN,50269,7714550.0,65850.0,12919153058.399994,0.7330514035727306,0
1141,15,2021-07-01,FAILED,MXN,18292,2910250.0,0.0,9063826205.330002,0.7330514035727306,0
1142,15,2021-07-01,ERROR,MXN,14,2500.0,0.0,0.0,0.7330514035727306,0
1143,15,2021-08-01,COMPLETED,MXN,195956,36301500.0,7600200.0,12919153058.399994,0.5791620362707777,0
1144,15,2021-08-01,FAILED,MXN,142266,34822200.0,0.0,9063826205.330002,0.5791620362707777,0
1145,15,2021-08-01,ERROR,MXN,122,27250.0,0.0,0.0,0.5791620362707777,0
1146,16,2021-07-01,COMPLETED,MXN,134435,33785790.1,9719.0,12919153058.399994,0.698545076643284,0
1147,16,2021-07-01,FAILED,MXN,52341,17309102.65,0.0,9063826205.330002,0.698545076643284,0
1148,16,2021-07-01,CANCELLED,MXN,5607,1365307.25,0.0,0.0,0.698545076643284,0
1149,16,2021-07-01,ERROR,MXN,52,12266.25,0.0,0.0,0.698545076643284,0
1150,16,2021-07-01,IN_PROGRESS,MXN,15,3709.0,0.0,0.0,0.698545076643284,0
1151,16,2021-08-01,COMPLETED,MXN,134891,33279873.35,2590.0,12919153058.399994,0.708040921091999,0
1152,16,2021-08-01,FAILED,MXN,48915,15743501.3,0.0,9063826205.330002,0.708040921091999,0
1153,16,2021-08-01,CANCELLED,MXN,6684,1608402.75,0.0,0.0,0.708040921091999,0
1154,16,2021-08-01,IN_PROGRESS,MXN,14,3942.6,0.0,0.0,0.708040921091999,0
1155,16,2021-08-01,ERROR,MXN,9,2483.6,0.0,0.0,0.708040921091999,0
1156,17,2021-07-01,COMPLETED,MXN,164886,3946923.77,3565.0,12919153058.399994,0.885988479559816,0
1157,17,2021-07-01,FAILED,MXN,21049,737632.59,0.0,9063826205.330002,0.885988479559816,0
1158,17,2021-07-01,ERROR,MXN,159,3999.5,0.0,0.0,0.885988479559816,0
1159,17,2021-07-01,CANCELLED,MXN,7,2500.0,0.0,0.0,0.885988479559816,0
1160,17,2021-07-01,IN_PROGRESS,MXN,3,900.0,0.0,0.0,0.885988479559816,0
1161,17,2021-08-01,COMPLETED,MXN,163135,3912816.3,6172.0,12919153058.399994,0.8879641624663887,0
1162,17,2021-08-01,FAILED,MXN,20581,841318.0,0.0,9063826205.330002,0.8879641624663887,0
1164,17,2021-08-01,CANCELLED,MXN,2,600.0,0.0,0.0,0.8879641624663887,0
1165,18,2021-07-01,COMPLETED,MXN,144121,14053844.0,21840.0,12919153058.399994,0.8431037609467594,0
1166,18,2021-07-01,FAILED,MXN,26706,2516740.0,0.0,9063826205.330002,0.8431037609467594,0
1167,18,2021-07-01,ERROR,MXN,114,10389.0,0.0,0.0,0.8431037609467594,0
1168,18,2021-08-01,COMPLETED,MXN,151768,14134112.0,29326.0,12919153058.399994,0.8419674459373995,0
1169,18,2021-08-01,FAILED,MXN,28458,2679845.0,0.0,9063826205.330002,0.8419674459373995,0
1170,18,2021-08-01,ERROR,MXN,28,2482.0,0.0,0.0,0.8419674459373995,0
1171,19,2021-07-01,COMPLETED,MXN,78811,76719506.61,0.0,12919153058.399994,0.6216310014907597,0
1172,19,2021-07-01,FAILED,MXN,30574,36379070.18,0.0,9063826205.330002,0.6216310014907597,0
1173,19,2021-07-01,EXPIRED,MXN,11056,9200971.43,0.0,0.0,0.6216310014907597,0
1174,19,2021-07-01,CANCELLED,MXN,4787,6793417.15,0.0,0.0,0.6216310014907597,0
1175,19,2021-07-01,ERROR,MXN,977,749207.01,0.0,0.0,0.6216310014907597,0
1176,19,2021-07-01,IN_PROGRESS,MXN,576,762174.48,0.0,0.0,0.6216310014907597,0
1177,19,2021-08-01,COMPLETED,MXN,87948,82562770.21,0.0,12919153058.399994,0.6215669922399536,0
1178,19,2021-08-01,FAILED,MXN,35346,46208701.88,0.0,9063826205.330002,0.6215669922399536,0
1179,19,2021-08-01,EXPIRED,MXN,11617,8896853.68,0.0,0.0,0.6215669922399536,0
1180,19,2021-08-01,CANCELLED,MXN,5444,8216017.34,0.0,0.0,0.6215669922399536,0
1181,19,2021-08-01,IN_PROGRESS,MXN,817,972432.0,0.0,0.0,0.6215669922399536,0
1182,19,2021-08-01,ERROR,MXN,322,279713.51,0.0,0.0,0.6215669922399536,0
1183,20,2021-07-01,COMPLETED,MXN,81523,37938779.52,570342.48,12919153058.399994,0.7097658868699884,0
1184,20,2021-07-01,FAILED,MXN,33200,23652065.49,0.0,9063826205.330002,0.7097658868699884,0
1185,20,2021-07-01,ERROR,MXN,136,65171.27,0.0,0.0,0.7097658868699884,0
1186,20,2021-08-01,COMPLETED,MXN,90639,44031151.78,827764.96,12919153058.399994,0.6781919669579791,0
1187,20,2021-08-01,FAILED,MXN,42897,31086039.04,0.0,9063826205.330002,0.6781919669579791,0
1188,20,2021-08-01,ERROR,MXN,112,63257.05,0.0,0.0,0.6781919669579791,0
1189,21,2021-07-01,COMPLETED,MXN,71398,19730519.0,0.0,12919153058.399994,0.6109181141439206,0
1190,21,2021-07-01,IN_PROGRESS,MXN,42328,17212675.0,0.0,0.0,0.6109181141439206,0
1191,21,2021-07-01,FAILED,MXN,3144,874400.01,0.0,9063826205.330002,0.6109181141439206,0
1192,21,2021-08-01,COMPLETED,MXN,77138,21150471.0,0.0,12919153058.399994,0.617276837514504,0
1193,21,2021-08-01,IN_PROGRESS,MXN,44798,18239892.0,0.0,0.0,0.617276837514504,0
1194,21,2021-08-01,FAILED,MXN,3029,822306.28,0.0,9063826205.330002,0.617276837514504,0
1195,22,2021-07-01,COMPLETED,MXN,28845,8712649.0,0.0,12919153058.399994,0.3190430367986196,0
1196,22,2021-07-01,FAILED,MXN,25519,8228017.0,0.0,9063826205.330002,0.3190430367986196,0
1197,22,2021-07-01,IN_PROGRESS,MXN,19087,7406305.0,0.0,0.0,0.3190430367986196,0
1198,22,2021-07-01,EXPIRED,MXN,10168,3184002.0,0.0,0.0,0.3190430367986196,0
1199,22,2021-07-01,CANCELLED,MXN,6450,2282434.0,0.0,0.0,0.3190430367986196,0
1200,22,2021-07-01,ERROR,MXN,342,116851.0,0.0,0.0,0.3190430367986196,0
1201,22,2021-08-01,FAILED,MXN,31381,10014172.6,0.0,9063826205.330002,0.27563875003597915,0
1202,22,2021-08-01,COMPLETED,MXN,28729,8447641.0,0.0,12919153058.399994,0.27563875003597915,0
1203,22,2021-08-01,IN_PROGRESS,MXN,26859,10359300.0,0.0,0.0,0.27563875003597915,0
1204,22,2021-08-01,EXPIRED,MXN,10563,3183963.0,0.0,0.0,0.27563875003597915,0
1205,22,2021-08-01,CANCELLED,MXN,6634,2281028.0,0.0,0.0,0.27563875003597915,0
1206,22,2021-08-01,ERROR,MXN,61,19567.0,0.0,0.0,0.27563875003597915,0
1207,23,2021-07-01,IN_PROGRESS,MXN,69113,304653902.73,0.0,0.0,0.056996139980757865,0
1208,23,2021-07-01,CANCELLED,MXN,11692,82899593.6,0.0,0.0,0.056996139980757865,0
1209,23,2021-07-01,COMPLETED,MXN,4917,30986642.18,0.0,12919153058.399994,0.056996139980757865,0
1210,23,2021-07-01,FAILED,MXN,547,1928724.26,0.0,9063826205.330002,0.056996139980757865,0
1211,23,2021-08-01,IN_PROGRESS,MXN,88976,311376979.01,0.0,0.0,0.06814751715261896,0
1212,23,2021-08-01,CANCELLED,MXN,11063,65383905.48,0.0,0.0,0.06814751715261896,0
1213,23,2021-08-01,COMPLETED,MXN,7360,31236467.03,0.0,12919153058.399994,0.06814751715261896,0
1214,23,2021-08-01,FAILED,MXN,602,1966883.92,0.0,9063826205.330002,0.06814751715261896,0
1215,24,2021-07-01,COMPLETED,MXN,80698,32934200.0,167700.0,12919153058.399994,0.829518004173391,0
1216,24,2021-07-01,FAILED,MXN,16333,6675600.0,0.0,9063826205.330002,0.829518004173391,0
1217,24,2021-07-01,ERROR,MXN,252,101200.0,0.0,0.0,0.829518004173391,0
1218,24,2021-08-01,COMPLETED,MXN,75054,30082000.0,51900.0,12919153058.399994,0.7922437088329674,0
1219,24,2021-08-01,FAILED,MXN,19586,8047900.0,0.0,9063826205.330002,0.7922437088329674,0
1220,24,2021-08-01,ERROR,MXN,96,27300.0,0.0,0.0,0.7922437088329674,0
1221,25,2021-07-01,FAILED,MXN,69576,9090528.03,0.0,9063826205.330002,0.22067494070694466,0
1222,25,2021-07-01,COMPLETED,MXN,23168,2197999.62,29004.16,12919153058.399994,0.22067494070694466,0
1223,25,2021-07-01,EXPIRED,MXN,11131,1346384.36,0.0,0.0,0.22067494070694466,0
1224,25,2021-07-01,CANCELLED,MXN,624,81041.06,0.0,0.0,0.22067494070694466,0
1225,25,2021-07-01,ERROR,MXN,487,61009.17,0.0,0.0,0.22067494070694466,0
1226,25,2021-07-01,IN_PROGRESS,MXN,1,20.0,0.0,0.0,0.22067494070694466,0
1227,25,2021-08-01,FAILED,MXN,53522,7118733.22,0.0,9063826205.330002,0.2711533123612139,0
1228,25,2021-08-01,COMPLETED,MXN,23445,2274937.14,42494.37,12919153058.399994,0.2711533123612139,0
1229,25,2021-08-01,EXPIRED,MXN,8697,1044036.81,0.0,0.0,0.2711533123612139,0
1230,25,2021-08-01,CANCELLED,MXN,723,96191.74,0.0,0.0,0.2711533123612139,0
1231,25,2021-08-01,ERROR,MXN,77,8429.38,0.0,0.0,0.2711533123612139,0
1232,26,2021-07-01,FAILED,MXN,65399,154826073.05,0.0,9063826205.330002,0.3002831952978894,0
1233,26,2021-07-01,COMPLETED,MXN,28099,43862181.08,3229434.3,12919153058.399994,0.3002831952978894,0
1234,26,2021-07-01,ERROR,MXN,77,159750.45,0.0,0.0,0.3002831952978894,0
1235,26,2021-08-01,FAILED,MXN,53277,111349973.12,0.0,9063826205.330002,0.33888530608195255,0
1236,26,2021-08-01,COMPLETED,MXN,27325,41857554.77,1101821.29,12919153058.399994,0.33888530608195255,0
1237,26,2021-08-01,ERROR,MXN,30,80408.76,0.0,0.0,0.33888530608195255,0
1238,27,2021-07-01,COMPLETED,EUR,64909,9609195.33,0.0,25824129.3,0.7299543420076021,0
1239,27,2021-07-01,FAILED,EUR,19697,3363190.77,0.0,7036735.5,0.7299543420076021,0
1240,27,2021-07-01,EXPIRED,EUR,4307,642164.44,0.0,0.0,0.7299543420076021,0
1241,27,2021-07-01,ERROR,EUR,7,682.48,0.0,0.0,0.7299543420076021,0
1242,27,2021-07-01,CHARGE_PENDING,EUR,2,480.41,0.0,0.0,0.7299543420076021,0
1243,27,2021-08-01,COMPLETED,EUR,63336,8288963.22,0.0,25824129.3,0.7475303032091305,0
1244,27,2021-08-01,FAILED,EUR,16998,2524069.31,0.0,7036735.5,0.7475303032091305,0
1245,27,2021-08-01,EXPIRED,EUR,4349,580348.38,0.0,0.0,0.7475303032091305,0
1246,27,2021-08-01,ERROR,EUR,43,4623.84,0.0,0.0,0.7475303032091305,0
1247,27,2021-08-01,CHARGE_PENDING,EUR,1,10.0,0.0,0.0,0.7475303032091305,0
1248,28,2021-07-01,IN_PROGRESS,MXN,80277,197122477.58,0.0,0.0,0.002074920792694291,0
1249,28,2021-07-01,COMPLETED,MXN,167,3166407.31,0.0,12919153058.399994,0.002074920792694291,0
1250,28,2021-07-01,FAILED,MXN,41,20565.34,0.0,9063826205.330002,0.002074920792694291,0
1251,28,2021-08-01,IN_PROGRESS,MXN,91138,257291816.04,0.0,0.0,0.002068195745425895,0
1252,28,2021-08-01,COMPLETED,MXN,189,77674.0,0.0,12919153058.399994,0.002068195745425895,0
1253,28,2021-08-01,FAILED,MXN,55,22218.0,0.0,9063826205.330002,0.002068195745425895,0
1254,28,2021-08-01,CANCELLED,MXN,2,4201.72,0.0,0.0,0.002068195745425895,0
1255,29,2021-07-01,COMPLETED,MXN,38781,8858376.96,368324.0,12919153058.399994,0.5047243479618929,0
1256,29,2021-07-01,FAILED,MXN,38001,7609673.83,0.0,9063826205.330002,0.5047243479618929,0
1257,29,2021-07-01,ERROR,MXN,54,11817.01,0.0,0.0,0.5047243479618929,0
1258,29,2021-08-01,COMPLETED,MXN,42128,9424509.69,312336.35,12919153058.399994,0.5174857816703313,0
1259,29,2021-08-01,FAILED,MXN,39266,7737701.21,0.0,9063826205.330002,0.5174857816703313,0
1260,29,2021-08-01,ERROR,MXN,15,2658.95,0.0,0.0,0.5174857816703313,0
1261,30,2021-07-01,FAILED,MXN,36917,73085063.52,0.0,9063826205.330002,0.36428698172354645,0
1262,30,2021-07-01,COMPLETED,MXN,24636,28384151.49,15524.46,12919153058.399994,0.36428698172354645,0
1263,30,2021-07-01,EXPIRED,MXN,4190,7910050.94,0.0,0.0,0.36428698172354645,0
1264,30,2021-07-01,CANCELLED,MXN,1551,5108261.88,0.0,0.0,0.36428698172354645,0
1265,30,2021-07-01,ERROR,MXN,191,326962.91,0.0,0.0,0.36428698172354645,0
1266,30,2021-07-01,IN_PROGRESS,MXN,143,356737.87,0.0,0.0,0.36428698172354645,0
1267,30,2021-08-01,FAILED,MXN,46288,101760924.62,0.0,9063826205.330002,0.3474759644938405,0
1268,30,2021-08-01,COMPLETED,MXN,28263,33005052.32,18384.94,12919153058.399994,0.3474759644938405,0
1269,30,2021-08-01,EXPIRED,MXN,4356,8740126.67,0.0,0.0,0.3474759644938405,0
1270,30,2021-08-01,CANCELLED,MXN,2153,7651063.94,0.0,0.0,0.3474759644938405,0
1271,30,2021-08-01,IN_PROGRESS,MXN,244,798238.55,0.0,0.0,0.3474759644938405,0
1272,30,2021-08-01,ERROR,MXN,34,38876.93,0.0,0.0,0.3474759644938405,0
1273,31,2021-07-01,FAILED,MXN,45143,56351159.5,0.0,9063826205.330002,0.4140908682653938,0
1274,31,2021-07-01,COMPLETED,MXN,32273,28590585.0,935597.0,12919153058.399994,0.4140908682653938,0
1275,31,2021-07-01,ERROR,MXN,521,599844.0,0.0,0.0,0.4140908682653938,0
1276,31,2021-08-01,FAILED,MXN,42678,46805425.0,0.0,9063826205.330002,0.3709745608280487,0
1277,31,2021-08-01,COMPLETED,MXN,25447,21145658.0,900856.5,12919153058.399994,0.3709745608280487,0
1278,31,2021-08-01,ERROR,MXN,470,580103.0,0.0,0.0,0.3709745608280487,0
1279,32,2021-07-01,COMPLETED,MXN,4446,1553408.58,0.0,12919153058.399994,0.4544153720359771,0
1280,32,2021-07-01,FAILED,MXN,4070,1472414.49,0.0,9063826205.330002,0.4544153720359771,0
1281,32,2021-07-01,IN_PROGRESS,MXN,1268,1543183.19,0.0,0.0,0.4544153720359771,0
1282,32,2021-08-01,IN_PROGRESS,MXN,133710,930216090.36,0.0,0.0,0.008025075582429307,0
1283,32,2021-08-01,COMPLETED,MXN,1083,417919.13,0.0,12919153058.399994,0.008025075582429307,0
1284,32,2021-08-01,FAILED,MXN,159,125415.07,0.0,9063826205.330002,0.008025075582429307,0
1285,33,2021-07-01,COMPLETED,MXN,72289,226705365.87,0.0,12919153058.399994,0.991795519091196,0
1286,33,2021-07-01,FAILED,MXN,557,1217936.66,0.0,9063826205.330002,0.991795519091196,0
1287,33,2021-07-01,CANCELLED,MXN,41,83434.09,0.0,0.0,0.991795519091196,0
1288,33,2021-08-01,COMPLETED,MXN,70826,221793119.41,0.0,12919153058.399994,0.9919746775164918,0
1289,33,2021-08-01,FAILED,MXN,568,1304048.58,0.0,9063826205.330002,0.9919746775164918,0
1290,33,2021-08-01,CANCELLED,MXN,5,9001.5,0.0,0.0,0.9919746775164918,0
1291,34,2021-07-01,COMPLETED,MXN,39714,860666266.45,129354.96,12919153058.399994,0.6404347615745594,0
1292,34,2021-07-01,FAILED,MXN,20845,765889202.57,0.0,9063826205.330002,0.6404347615745594,0
1293,34,2021-07-01,EXPIRED,MXN,1220,68296212.09,0.0,0.0,0.6404347615745594,0
1294,34,2021-07-01,ERROR,MXN,232,5627572.96,0.0,0.0,0.6404347615745594,0
1295,34,2021-08-01,COMPLETED,MXN,53122,1235608055.79,213866.2,12919153058.399994,0.662517772068544,0
1296,34,2021-08-01,FAILED,MXN,25648,967836669.39,0.0,9063826205.330002,0.662517772068544,0
1297,34,2021-08-01,EXPIRED,MXN,1383,82847872.66,0.0,0.0,0.662517772068544,0
1298,34,2021-08-01,ERROR,MXN,29,718303.85,0.0,0.0,0.662517772068544,0
1299,35,2021-07-01,IN_PROGRESS,MXN,59790,495300673.97,0.0,0.0,0.006086538302071413,0
1300,35,2021-07-01,COMPLETED,MXN,367,2052841.0,0.0,12919153058.399994,0.006086538302071413,0
1301,35,2021-07-01,FAILED,MXN,140,615168.51,0.0,9063826205.330002,0.006086538302071413,0
1302,35,2021-08-01,IN_PROGRESS,MXN,73807,649431425.44,0.0,0.0,0.005673568163484808,0
1303,35,2021-08-01,COMPLETED,MXN,422,2157473.0,0.0,12919153058.399994,0.005673568163484808,0
1304,35,2021-08-01,FAILED,MXN,151,624787.75,0.0,9063826205.330002,0.005673568163484808,0
1305,36,2021-07-01,COMPLETED,MXN,60194,198661741.48,0.0,12919153058.399994,0.9331245736962858,0
1306,36,2021-07-01,FAILED,MXN,4240,15025418.79,0.0,9063826205.330002,0.9331245736962858,0
1307,36,2021-07-01,CANCELLED,MXN,74,206588.0,0.0,0.0,0.9331245736962858,0
1308,36,2021-08-01,COMPLETED,MXN,59997,198184124.53,0.0,12919153058.399994,0.9912108245634325,0
1309,36,2021-08-01,FAILED,MXN,530,1549415.9,0.0,9063826205.330002,0.9912108245634325,0
1310,36,2021-08-01,CANCELLED,MXN,2,10000.0,0.0,0.0,0.9912108245634325,0
1311,37,2021-07-01,COMPLETED,MXN,33913,9611915.41,16541.59,12919153058.399994,0.6257588338407603,0
1312,37,2021-07-01,FAILED,MXN,20267,8344988.85,0.0,9063826205.330002,0.6257588338407603,0
1313,37,2021-07-01,ERROR,MXN,15,4330.91,0.0,0.0,0.6257588338407603,0
1314,37,2021-08-01,COMPLETED,MXN,36669,10371518.49,15628.15,12919153058.399994,0.6196076443453136,0
1315,37,2021-08-01,FAILED,MXN,22509,9445382.39,0.0,9063826205.330002,0.6196076443453136,0
1316,37,2021-08-01,ERROR,MXN,3,897.0,0.0,0.0,0.6196076443453136,0
1317,38,2021-07-01,COMPLETED,MXN,31719,25583304.0,292316.0,12919153058.399994,0.6011599037204102,0
1318,38,2021-07-01,FAILED,MXN,19060,18943745.0,0.0,9063826205.330002,0.6011599037204102,0
1319,38,2021-07-01,EXPIRED,MXN,1063,857947.0,0.0,0.0,0.6011599037204102,0
1320,38,2021-07-01,IN_PROGRESS,MXN,716,619268.0,0.0,0.0,0.6011599037204102,0
1321,38,2021-07-01,ERROR,MXN,205,80337.0,0.0,0.0,0.6011599037204102,0
1322,38,2021-08-01,COMPLETED,MXN,30984,24067866.0,169192.0,12919153058.399994,0.5432739514658438,0
1323,38,2021-08-01,FAILED,MXN,24128,24394967.0,0.0,9063826205.330002,0.5432739514658438,0
1324,38,2021-08-01,EXPIRED,MXN,1099,938700.0,0.0,0.0,0.5432739514658438,0
1325,38,2021-08-01,IN_PROGRESS,MXN,785,590175.0,0.0,0.0,0.5432739514658438,0
1326,38,2021-08-01,ERROR,MXN,36,29949.0,0.0,0.0,0.5432739514658438,0
1327,39,2021-07-01,COMPLETED,MXN,21426,3934431.42,49775.57,12919153058.399994,0.4719591171417243,0
